INDEX(),Date,Brand,Channel Funnel,Channel,Funnel,Tactic,Centralized Channel Funnel Tactic,Spend,LCND,LCROAS,pND,pROAS,Visit,clicks,impressions,orders
"11,009",6/5/25,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 637.77 ," 5,015.63 ", 7.86 ," 4,556.70 ", 7.14 ," 1,632.00 "," 1,835.00 "," 178,721.00 ", 30.00 
"11,010",6/5/25,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC, 988.79 ," 6,684.40 ", 6.76 ," 6,072.77 ", 6.14 ," 3,229.00 "," 3,764.00 "," 207,309.00 ", 48.00 
"11,011",6/5/25,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 664.53 ," 9,099.02 ", 13.69 ," 3,317.50 ", 4.99 ," 4,890.00 ", -   , -   , 106.00 
"11,012",6/5/25,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 641.02 ," 24,777.38 ", 38.65 ," 4,546.65 ", 7.09 ," 1,387.00 ", -   , -   , 159.00 
"11,013",6/5/25,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,464.11 "," 77,347.19 ", 22.33 ," 7,657.37 ", 2.21 ," 3,118.00 ", -   , -   , 656.00 
"11,014",6/5/25,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand, 563.40 ," 117,217.37 ", 208.06 ," 7,501.91 ", 13.32 ," 16,032.00 "," 13,833.00 "," 26,384.00 "," 1,086.00 "
"11,015",6/5/25,brand outlet,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC," 12,544.79 "," 53,499.65 ", 4.26 ," 131,181.14 ", 10.46 ," 33,867.00 "," 45,698.00 "," 1,107,185.00 ", 656.00 
"11,016",6/5/25,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, 590.48 ," 2,638.62 ", 4.47 ," 3,777.45 ", 6.40 , 906.00 ," 1,082.00 "," 24,685.00 ", 24.00 
"11,017",6/5/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA," 5,749.71 "," 23,213.54 ", 4.04 ," 69,775.26 ", 12.14 ," 12,555.00 "," 16,483.00 "," 363,879.00 ", 260.00 
"11,018",6/5/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA," 3,884.57 "," 20,763.68 ", 5.35 ," 39,675.24 ", 10.21 ," 8,705.00 "," 11,100.00 "," 181,155.00 ", 238.00 
"11,019",6/5/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 161.92 ,,, 281.74 , 1.74 ,, 60.00 ," 66,088.00 ",
"11,020",6/5/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 8,683.54 ", 935.61 , 0.11 ," 82,927.81 ", 9.55 ," 14,993.00 "," 23,607.00 "," 737,095.00 ", 12.00 
"11,021",6/5/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 5,739.32 "," 17,621.45 ", 3.07 ," 174,106.97 ", 30.34 ," 4,151.00 "," 3,841.00 "," 120,170.00 ", 142.00 
"11,022",6/5/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 4,991.44 "," 64,671.22 ", 12.96 ," 52,855.79 ", 10.59 ," 13,159.00 "," 11,391.00 "," 1,066,379.00 ", 680.00 
"11,023",6/5/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 19,543.52 "," 106,714.50 ", 5.46 ," 234,739.89 ", 12.01 ," 29,463.00 "," 29,391.00 "," 1,998,743.00 "," 1,045.00 "
"11,024",6/6/25,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,," 1,559.18 ", -   ," 1,715.10 ", -   , 197.00 , -   , -   , 8.00 
"11,025",6/6/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 5,399.02 "," 25,371.91 ", 4.70 ," 57,325.29 ", 10.62 ," 9,435.00 ", -   , -   , 127.00 
"11,026",6/6/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon," 1,131.68 "," 32,251.20 ", 28.50 ," 6,298.66 ", 5.57 ," 1,846.00 ", -   , -   , 157.00 
"11,027",6/6/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 2,600.00 "," 53,597.76 ", 20.61 ," 8,859.71 ", 3.41 ," 1,972.00 ", -   , -   , 275.00 
"11,028",6/6/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,961.56 "," 104,440.49 ", 53.24 ," 7,843.48 ", 4.00 ," 21,182.00 "," 19,870.00 "," 52,641.00 ", 561.00 
"11,029",6/6/25,brand us,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC, 97.98 ," 1,903.39 ", 19.43 , 216.42 , 2.21 , 666.00 , 858.00 ," 6,576.00 ", 11.00 
"11,030",6/6/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test," 1,725.31 "," 16,161.17 ", 9.37 ," 1,837.53 ", 1.07 ," 8,831.00 "," 13,032.00 "," 165,915.00 ", 97.00 
"11,031",6/6/25,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, 292.12 , 477.49 , 1.63 , 541.19 , 1.85 , 330.00 , 483.00 ," 10,344.00 ", 2.00 
"11,032",6/6/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 4,035.09 ", -   , -   ," 21,829.84 ", 5.41 , 339.00 ," 1,441.00 "," 1,074,860.00 ", -   
"11,033",6/6/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 4,238.97 ", 651.98 , 0.15 ," 76,301.46 ", 18.00 ," 8,939.00 "," 17,441.00 "," 420,230.00 ", 5.00 
"11,034",6/6/25,brand us,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand, 238.08 , -   , -   , -   , -   ," 1,043.00 ", 553.00 ," 1,033.00 ", -   
"11,035",6/6/25,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 545.88 ,,,,,, 500.00 ," 4,301.00 ",
"11,036",6/6/25,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE," 3,172.25 ", -   , -   ," 32,579.01 ", 10.27 , 73.00 , 881.00 ," 902,336.00 ", -   
"11,037",6/6/25,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration CUS, 961.26 , 339.99 , 0.35 ," 11,525.51 ", 11.99 , 737.00 , 959.00 ," 221,081.00 ", 1.00 
"11,038",6/6/25,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN," 1,076.51 "," 2,520.90 ", 2.34 ," 26,912.75 ", 25.00 ," 7,298.00 "," 8,890.00 "," 667,847.00 ", 18.00 
"11,039",6/6/25,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Search, 554.65 , 119.00 , 0.21 ," 13,866.25 ", 25.00 , 449.00 , 646.00 ," 196,438.00 ", 1.00 
"11,040",6/6/25,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 4,590.49 "," 32,209.79 ", 7.02 ," 18,952.24 ", 4.13 ," 7,232.00 "," 7,397.00 "," 894,621.00 ", 178.00 
"11,041",6/6/25,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 8,169.30 "," 32,761.38 ", 4.01 ," 36,958.11 ", 4.52 ," 13,249.00 "," 13,706.00 "," 822,505.00 ", 209.00 
"11,042",6/6/25,brand us,TikTok AWE,Social,Awareness,TikTok AWE,TikTok AWE, 944.79 , -   , -   ," 7,700.04 ", 8.15 , 37.00 , 404.00 ," 364,602.00 ", -   
"11,043",6/6/25,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration CUS, -   , -   , -   , -   , -   , 125.00 , -   , -   , -   
"11,044",6/6/25,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration Search, 399.69 , -   , -   ," 3,960.93 ", 9.91 , 81.00 , 844.00 ," 130,080.00 ", -   
"11,045",6/6/25,brand us,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   , -   , -   , 3.00 ,,, -   
"11,046",6/6/25,brand us,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   , -   , -   , 11.00 ,,, -   
"11,047",6/6/25,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 37.63 , 564.10 , 14.99 , 263.21 , 6.99 , 491.00 , -   , -   , 4.00 
"11,048",6/6/25,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 147.51 ," 5,791.44 ", 39.26 ," 1,244.58 ", 8.44 , 307.00 , -   , -   , 36.00 
"11,049",6/6/25,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty, 358.16 ," 7,745.36 ", 21.63 ," 1,924.72 ", 5.37 , 278.00 , -   , -   , 42.00 
"11,050",6/6/25,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 226.24 ," 32,252.94 ", 142.56 ," 2,119.02 ", 9.37 ," 5,424.00 "," 5,571.00 "," 17,501.00 ", 179.00 
"11,051",6/6/25,brand ca,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC, 550.75 ," 4,343.36 ", 7.89 ," 6,038.58 ", 10.96 ," 3,222.00 "," 4,909.00 "," 49,080.00 ", 37.00 
"11,052",6/6/25,brand ca,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA, 129.58 , 964.09 , 7.44 , 994.07 , 7.67 , 808.00 ," 1,327.00 "," 12,979.00 ", 9.00 
"11,053",6/6/25,brand ca,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA, 380.91 ," 3,969.86 ", 10.42 ," 5,018.30 ", 13.17 ," 1,847.00 "," 2,783.00 "," 33,647.00 ", 27.00 
"11,054",6/6/25,brand ca,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 1,140.75 ", -   , -   ," 23,761.82 ", 20.83 , 81.00 , 662.00 ," 701,371.00 ", -   
"11,055",6/6/25,brand ca,Meta CON,Social,Consideration,Meta CON,Social Consideration META, 408.87 , 315.01 , 0.77 , 797.30 , 1.95 ," 2,709.00 "," 4,891.00 "," 76,040.00 ", 3.00 
"11,056",6/6/25,brand ca,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE, 505.51 , -   , -   ," 5,055.10 ", 10.00 , 25.00 , 235.00 ," 243,634.00 ", -   
"11,057",6/6/25,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 640.25 ," 5,866.38 ", 9.16 ," 5,329.61 ", 8.32 ," 1,644.00 "," 1,834.00 "," 187,661.00 ", 34.00 
"11,058",6/6/25,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC, 988.74 ," 5,579.32 ", 5.64 ," 5,068.81 ", 5.13 ," 3,295.00 "," 3,721.00 "," 213,391.00 ", 53.00 
"11,059",6/6/25,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 936.75 ," 12,037.70 ", 12.85 ," 4,388.95 ", 4.69 ," 4,304.00 ", -   , -   , 123.00 
"11,060",6/6/25,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 439.85 ," 17,874.84 ", 40.64 ," 3,280.03 ", 7.46 ," 2,266.00 ", -   , -   , 140.00 
"11,061",6/6/25,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,533.47 "," 77,036.83 ", 21.80 ," 7,626.65 ", 2.16 ," 3,145.00 ", -   , -   , 701.00 
"11,062",6/6/25,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand, 473.57 ," 105,264.09 ", 222.28 ," 6,736.90 ", 14.23 ," 15,237.00 "," 13,325.00 "," 25,138.00 "," 1,063.00 "
"11,063",6/6/25,brand outlet,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC," 6,672.62 "," 35,142.63 ", 5.27 ," 86,169.73 ", 12.91 ," 18,966.00 "," 26,448.00 "," 537,628.00 ", 454.00 
"11,064",6/6/25,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, 682.21 ," 3,049.95 ", 4.47 ," 4,366.31 ", 6.40 ," 1,073.00 "," 1,310.00 "," 29,829.00 ", 30.00 
"11,065",6/6/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA," 7,620.21 "," 33,705.96 ", 4.42 ," 101,313.37 ", 13.30 ," 14,906.00 "," 20,352.00 "," 445,972.00 ", 408.00 
"11,066",6/6/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA," 3,842.07 "," 24,570.96 ", 6.40 ," 46,950.19 ", 12.22 ," 8,384.00 "," 11,776.00 "," 168,105.00 ", 281.00 
"11,067",6/6/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 160.39 ,,, 279.08 , 1.74 ,, 45.00 ," 64,070.00 ",
"11,068",6/6/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 8,479.21 "," 2,109.42 ", 0.25 ," 80,976.46 ", 9.55 ," 14,052.00 "," 24,484.00 "," 740,174.00 ", 24.00 
"11,069",6/6/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 6,307.66 "," 13,553.00 ", 2.15 ," 133,909.06 ", 21.23 ," 4,292.00 "," 3,929.00 "," 140,413.00 ", 139.00 
"11,070",6/6/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 3,437.37 "," 45,780.51 ", 13.32 ," 37,416.41 ", 10.89 ," 10,090.00 "," 9,021.00 "," 846,164.00 ", 530.00 
"11,071",6/6/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 23,848.45 "," 95,716.35 ", 4.01 ," 210,547.26 ", 8.83 ," 30,757.00 "," 32,215.00 "," 2,190,834.00 "," 1,015.00 "
"11,072",6/7/25,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, 691.44 , -   , 760.58 , -   , 154.00 , -   , -   , 6.00 
"11,073",6/7/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 5,669.35 "," 25,991.48 ", 4.58 ," 58,725.15 ", 10.36 ," 7,571.00 ", -   , -   , 117.00 
"11,074",6/7/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon," 1,573.03 "," 48,737.08 ", 30.98 ," 9,518.35 ", 6.05 ," 1,973.00 ", -   , -   , 245.00 
"11,075",6/7/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,046.92 "," 66,168.17 ", 21.72 ," 10,937.60 ", 3.59 ," 2,164.00 ", -   , -   , 333.00 
"11,076",6/7/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 3,006.06 "," 121,076.52 ", 40.28 ," 9,092.85 ", 3.02 ," 23,593.00 "," 22,652.00 "," 60,290.00 ", 651.00 
"11,077",6/7/25,brand us,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC, 201.87 ," 2,348.40 ", 11.63 , 267.01 , 1.32 ," 1,253.00 "," 1,797.00 "," 13,577.00 ", 17.00 
"11,078",6/7/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test," 1,761.39 "," 11,519.93 ", 6.54 ," 1,309.82 ", 0.74 ," 9,596.00 "," 13,981.00 "," 161,651.00 ", 83.00 
"11,079",6/7/25,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, 506.91 ," 1,308.99 ", 2.58 ," 1,483.61 ", 2.93 , 814.00 ," 1,168.00 "," 16,552.00 ", 6.00 
"11,080",6/7/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 4,407.94 ", -   , -   ," 23,846.96 ", 5.41 , 408.00 ," 1,833.00 "," 1,164,868.00 ", -   
"11,081",6/7/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 4,251.11 "," 1,002.95 ", 0.24 ," 76,519.98 ", 18.00 ," 9,543.00 "," 17,446.00 "," 415,357.00 ", 7.00 
"11,082",6/7/25,brand us,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand, 210.81 , -   , -   , -   , -   , 962.00 , 527.00 , 920.00 , -   
"11,083",6/7/25,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 749.59 ,,,,,, 569.00 ," 5,199.00 ",
"11,084",6/7/25,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE," 3,228.89 ", -   , -   ," 33,160.70 ", 10.27 , 53.00 , 933.00 ," 912,112.00 ", -   
"11,085",6/7/25,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration CUS, 962.29 , 864.95 , 0.90 ," 11,537.86 ", 11.99 , 698.00 , 938.00 ," 197,908.00 ", 2.00 
"11,086",6/7/25,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration DYN," 1,098.57 "," 2,277.19 ", 2.07 ," 27,464.25 ", 25.00 ," 7,245.00 "," 8,891.00 "," 630,882.00 ", 18.00 
"11,087",6/7/25,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Search, 564.57 , -   , -   ," 14,114.25 ", 25.00 , 461.00 , 648.00 ," 195,983.00 ", -   
"11,088",6/7/25,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 6,279.83 "," 41,349.53 ", 6.58 ," 24,330.06 ", 3.87 ," 8,623.00 "," 9,468.00 "," 1,129,223.00 ", 202.00 
"11,089",6/7/25,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 11,792.43 "," 44,042.99 ", 3.73 ," 49,684.90 ", 4.21 ," 17,325.00 "," 18,186.00 "," 1,091,158.00 ", 271.00 
"11,090",6/7/25,brand us,TikTok AWE,Social,Awareness,TikTok AWE,TikTok AWE, 994.04 , -   , -   ," 8,101.43 ", 8.15 , 42.00 , 424.00 ," 376,283.00 ", -   
"11,091",6/7/25,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration CUS, -   , -   , -   , -   , -   , 123.00 , -   , -   , -   
"11,092",6/7/25,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration Search, 394.33 , -   , -   ," 3,907.81 ", 9.91 , 107.00 , 873.00 ," 145,717.00 ", -   
"11,093",6/7/25,brand us,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   , -   , -   , 5.00 ,,, -   
"11,094",6/7/25,brand us,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   , -   , -   , 13.00 ,,, -   
"11,095",6/7/25,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 85.07 , 920.10 , 10.82 , 429.32 , 5.05 , 376.00 , -   , -   , 8.00 
"11,096",6/7/25,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 186.96 ," 6,312.34 ", 33.76 ," 1,356.52 ", 7.26 , 337.00 , -   , -   , 43.00 
"11,097",6/7/25,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty, 284.19 ," 6,273.95 ", 22.08 ," 1,559.08 ", 5.49 , 317.00 , -   , -   , 45.00 
"11,098",6/7/25,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 274.76 ," 26,440.53 ", 96.23 ," 1,737.14 ", 6.32 ," 5,721.00 "," 6,039.00 "," 18,781.00 ", 157.00 
"11,099",6/7/25,brand ca,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC, 605.45 ," 4,040.85 ", 6.67 ," 5,617.99 ", 9.28 ," 3,734.00 "," 5,368.00 "," 50,383.00 ", 33.00 
"11,100",6/7/25,brand ca,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA, 141.67 ," 1,865.82 ", 13.17 ," 1,923.85 ", 13.58 , 911.00 ," 1,380.00 "," 13,922.00 ", 12.00 
"11,101",6/7/25,brand ca,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA, 430.09 ," 2,645.78 ", 6.15 ," 3,344.53 ", 7.78 ," 2,260.00 "," 3,409.00 "," 35,856.00 ", 19.00 
"11,102",6/7/25,brand ca,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 1,177.42 ", -   , -   ," 24,525.66 ", 20.83 , 94.00 , 750.00 ," 715,701.00 ", -   
"11,103",6/7/25,brand ca,Meta CON,Social,Consideration,Meta CON,Social Consideration META, 426.23 , -   , -   , 831.15 , 1.95 ," 2,984.00 "," 5,361.00 "," 82,815.00 ", -   
"11,104",6/7/25,brand ca,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE, 508.57 , 221.67 , 0.44 ," 5,085.70 ", 10.00 , 19.00 , 235.00 ," 249,769.00 ", 1.00 
"11,105",6/7/25,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 732.94 ," 7,011.55 ", 9.57 ," 6,370.00 ", 8.69 ," 1,763.00 "," 1,973.00 "," 202,558.00 ", 38.00 
"11,106",6/7/25,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC," 1,023.27 "," 5,886.15 ", 5.75 ," 5,347.57 ", 5.23 ," 3,618.00 "," 4,028.00 "," 209,208.00 ", 46.00 
"11,107",6/7/25,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 940.31 ," 11,923.30 ", 12.68 ," 4,347.24 ", 4.62 ," 6,807.00 ", -   , -   , 126.00 
"11,108",6/7/25,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 455.43 ," 16,779.16 ", 36.84 ," 3,078.98 ", 6.76 ," 2,029.00 ", -   , -   , 150.00 
"11,109",6/7/25,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 4,192.29 "," 92,059.02 ", 21.96 ," 9,113.84 ", 2.17 ," 3,242.00 ", -   , -   , 792.00 
"11,110",6/7/25,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand, 436.18 ," 113,882.52 ", 261.09 ," 7,288.48 ", 16.71 ," 16,156.00 "," 14,560.00 "," 27,148.00 "," 1,095.00 "
"11,111",6/7/25,brand outlet,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC," 8,052.99 "," 42,602.41 ", 5.29 ," 104,461.11 ", 12.97 ," 24,975.00 "," 33,816.00 "," 600,389.00 ", 505.00 
"11,112",6/7/25,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom, 783.97 ," 3,835.12 ", 4.89 ," 5,490.36 ", 7.00 ," 1,146.00 "," 1,436.00 "," 31,030.00 ", 35.00 
"11,113",6/7/25,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA," 9,056.39 "," 42,941.52 ", 4.74 ," 129,073.62 ", 14.25 ," 19,699.00 "," 26,046.00 "," 494,472.00 ", 486.00 
"11,114",6/7/25,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA," 3,105.33 "," 23,777.64 ", 7.66 ," 45,434.31 ", 14.63 ," 8,374.00 "," 11,142.00 "," 131,786.00 ", 250.00 
"11,115",6/7/25,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Meta AWE, 166.23 ,,, 289.24 , 1.74 ,, 83.00 ," 67,911.00 ",
"11,116",6/7/25,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 8,892.85 "," 4,015.80 ", 0.45 ," 84,926.72 ", 9.55 ," 15,231.00 "," 25,567.00 "," 779,949.00 ", 41.00 
"11,117",6/7/25,brand outlet,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand," 11,241.97 "," 19,363.08 ", 1.72 ," 191,314.98 ", 17.02 ," 6,275.00 "," 6,261.00 "," 221,959.00 ", 159.00 
"11,118",6/7/25,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 3,592.40 "," 53,121.24 ", 14.79 ," 43,415.99 ", 12.09 ," 10,299.00 "," 9,746.00 "," 833,007.00 ", 588.00 
"11,119",6/7/25,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 32,893.79 "," 129,003.29 ", 3.92 ," 283,768.54 ", 8.63 ," 38,274.00 "," 40,400.00 "," 2,741,265.00 "," 1,370.00 "
"11,120",6/8/25,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, 731.24 , -   , 804.36 , -   , 200.00 , -   , -   , 7.00 
"11,121",6/8/25,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 6,215.48 "," 33,099.69 ", 5.33 ," 74,785.44 ", 12.03 ," 10,219.00 ", -   , -   , 158.00 
"11,122",6/8/25,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon," 2,989.65 "," 78,029.79 ", 26.10 ," 15,239.22 ", 5.10 ," 2,182.00 ", -   , -   , 289.00 
"11,123",6/8/25,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 4,898.21 "," 86,738.40 ", 17.71 ," 14,337.86 ", 2.93 ," 2,422.00 ", -   , -   , 389.00 
"11,124",6/8/25,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 3,786.98 "," 145,779.45 ", 38.49 ," 10,948.04 ", 2.89 ," 26,121.00 "," 24,664.00 "," 65,388.00 ", 820.00 
"11,125",6/8/25,brand us,CVR ASC,Social,Conversion, CVR ASC,Social Conversion ASC, 458.15 ," 3,598.79 ", 7.86 , 409.18 , 0.89 ," 2,324.00 "," 3,897.00 "," 27,948.00 ", 25.00 
"11,126",6/8/25,brand us,CVR ASC Test,Social,Conversion,CVR ASC Test,Social Conversion ASC Test," 2,034.29 "," 13,714.75 ", 6.74 ," 1,559.37 ", 0.77 ," 10,520.00 "," 16,893.00 "," 178,955.00 ", 87.00 
"11,127",6/8/25,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom," 1,212.47 "," 5,328.66 ", 4.39 ," 6,039.50 ", 4.98 ," 1,749.00 "," 2,762.00 "," 37,302.00 ", 19.00 
"11,128",6/8/25,brand us,Meta AWE,Social,Awareness,Meta AWE,Meta AWE," 5,500.27 ", -   , -   ," 29,756.46 ", 5.41 , 419.00 ," 2,241.00 "," 1,512,176.00 ", -   
"11,129",6/8/25,brand us,Meta CON,Social,Consideration,Meta CON,Social Consideration META," 4,255.41 "," 1,739.18 ", 0.41 ," 76,597.38 ", 18.00 ," 9,965.00 "," 17,959.00 "," 422,438.00 ", 10.00 
"11,130",6/8/25,brand us,Non Brand,Search,Conversion,Non Brand,Search Conversion Non Brand, 128.52 , 844.96 , 6.57 , 929.46 , 7.23 ," 1,229.00 ", 286.00 , 618.00 , 4.00 
"11,131",6/8/25,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand," 1,256.93 ",,,,,," 1,070.00 "," 7,081.00 ",
"11,132",6/8/25,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Pinterest AWE," 3,260.44 ", -   , -   ," 33,484.72 ", 10.27 , 53.00 , 906.00 ," 899,559.00 ", -   
"11,133",6/8/25,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration CUS, 998.12 , 234.99 , 0.24 ," 11,967.46 ", 11.99 , 788.00 , 961.00 ," 204,134.00 ", 2.00 
